site,category,site_product_type,site_tags,product_title,variant_title,form_factor,form_factor_description,price_usd,weight_grams,price_per_gram,year,in_stock,product_url
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2017 XiaGuan ""Lv Da Shu"" (Big Green Tree) Tuo 250g Puerh Sheng Cha Raw Tea",100g,Whole Cake,"A whole pressed tea cake, brick, or tuo",19.99,100.0,0.1999,2017,True,https://kingteamall.com/products/2017-xiaguan-lv-da-shu-big-green-tree-cake-357g-puerh-shou-cha-ripe-tea
King Tea Mall,White,,White Tea,"2018 XiaGuan ""Bai Cha"" (White Tea) Cake 320g Jinggu, Yunnan",100g,Whole Cake,"A whole pressed tea cake, brick, or tuo",19.99,100.0,0.1999,2018,False,https://kingteamall.com/products/2018-xiaguan-bai-cha-white-tea-320g-yunnan-yueguangbai
King Tea Mall,Other,,Puerh Ripe Tea Shou Cha,"2018 XiaGuan ""Jin Yin - Tuo Cha No.1"" (Gold Mark Series - Tuocha No.1) 300g*5pcs=1500g Puerh Shou Cha Ripe Tea",150g,Whole Cake,"A whole pressed tea cake, brick, or tuo",29.99,150.0,0.1999,2018,True,https://kingteamall.com/products/2018-xiaguan-jin-yin-no-1gold-mark-1st-tuo-300g-puerh-shou-cha-ripe-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"[Sold Out] 2018 KingTeaMall Autumn ""YE FANG CHA"" (WILD TEA ) 100g Cake Puerh Sheng Cha Raw Tea",Individual Cake 100g/pcs,Whole Cake,"A whole pressed tea cake, brick, or tuo",19.99,100.0,0.1999,2018,False,https://kingteamall.com/products/free-shipping-2018-autumn-ye-fang-cha-wild-tea-100g-cake-puerh-sheng-cha-raw-tea
King Tea Mall,Raw Puer,,"Puerh Raw Tea Sheng Cha, Puerh Ripe Tea Shou Cha","2010 DaYi ""Gong Tuo"" (Tribute) Tuo 100g Puerh Shou Cha Ripe Tea",Individual Tuo,Whole Cake,"A whole pressed tea cake, brick, or tuo",19.99,100.0,0.1999,2010,True,https://kingteamall.com/products/2010-dayi-gong-tuo-tribute-tuo-100g-puerh-sheng-cha-raw-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2012 DaYi ""Meng Hai Zhi Chun"" (Spring of Menghai ) Cake 357g Puerh Sheng Cha Raw Tea",100g,Whole Cake,"A whole pressed tea cake, brick, or tuo",19.99,100.0,0.1999,2012,True,https://kingteamall.com/products/2012-dayi-meng-hai-zhi-chun-spring-of-menghai-cake-357g-puerh-sheng-cha-raw-tea
King Tea Mall,Other,,Puerh Ripe Tea Shou Cha,"2014 DaYi ""Meng Hai Zhi Xing"" (Star of Menghai) Cake 357g Puerh Shou Cha Ripe Tea",100g,Whole Cake,"A whole pressed tea cake, brick, or tuo",19.99,100.0,0.1999,2014,True,https://kingteamall.com/products/2014-dayi-meng-hai-zhi-xing-star-of-menghai-cake-357g-puerh-shou-cha-ripe-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2014 DaYi ""7432"" Cake 357g Puerh Sheng Cha Raw Tea",100g,Whole Cake,"A whole pressed tea cake, brick, or tuo",19.99,100.0,0.1999,2014,True,https://kingteamall.com/products/2014-dayi-7432-cake-357g-puerh-sheng-cha-raw-tea
King Tea Mall,Other,,Puerh Ripe Tea Shou Cha,"2007 DaYi ""7672"" Cake 357g Puerh Shou Cha Ripe Tea （Batch 701)",100g,Whole Cake,"A whole pressed tea cake, brick, or tuo",19.99,100.0,0.1999,2007,True,https://kingteamall.com/products/2007-dayi-7672-cake-357g-puerh-shou-cha-ripe-tea-batch-701
King Tea Mall,Other,,Puerh Ripe Tea Shou Cha,"2017 DaYi ""Xing Yao Ya Zhou"" (Star of Asia) Cake 357g Puerh Shou Cha Ripe Tea, 1st Batch",100g,Whole Cake,"A whole pressed tea cake, brick, or tuo",19.99,100.0,0.1999,2017,True,https://kingteamall.com/products/2017-dayi-xing-yao-ya-zhou-stars-shines-asia-cake-357g-puerh-shou-cha-ripe-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2013 DaYi ""7542"" Cake 1st Batch 357g Puerh Sheng Cha Raw Tea (New Ver.)",100g,Whole Cake,"A whole pressed tea cake, brick, or tuo",19.99,100.0,0.1999,2013,True,https://kingteamall.com/products/2013-dayi-7542-cake-357g-puerh-sheng-cha-raw-tea-new-ver
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2013 DaYi ""7542"" Cake 1st Batch 357g Puerh Sheng Cha Raw Tea (Old Ver.)",100g,Whole Cake,"A whole pressed tea cake, brick, or tuo",19.99,100.0,0.1999,2013,True,https://kingteamall.com/products/2013-dayi-7542-cake-357g-puerh-sheng-cha-raw-tea-old-ver
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2014 DaYi ""7542"" Cake 1st Batch  357g Puerh Sheng Cha Raw Tea",100g,Whole Cake,"A whole pressed tea cake, brick, or tuo",19.99,100.0,0.1999,2014,True,https://kingteamall.com/products/2014-dayi-7542-cake-357g-puerh-sheng-cha-raw-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2015 DaYi ""7542"" Cake  1st Batch 357g Puerh Sheng Cha Raw Tea",100g,Whole Cake,"A whole pressed tea cake, brick, or tuo",19.99,100.0,0.1999,2015,True,https://kingteamall.com/products/2015-dayi-7542-cake-357g-puerh-sheng-cha-raw-tea
King Tea Mall,Raw Puer,,Puerh Raw Tea Sheng Cha,"2018 DaYi ""7542"" Cake 1st Batch 357g Puerh Sheng Cha Raw Tea",100g,Whole Cake,"A whole pressed tea cake, brick, or tuo",19.99,100.0,0.1999,2018,True,https://kingteamall.com/products/2018-dayi-7542-cake-357g-puerh-sheng-cha-raw-tea
King Tea Mall,Other,,Puerh Ripe Tea Shou Cha,"2010 DaYi ""7572"" Cake 1st Batch 357g Puerh Shou Cha Ripe Tea",Sample 100g,Sample,Small sample-size portion of a tea,19.99,100.0,0.1999,2010,True,https://kingteamall.com/products/2010-dayi-7572-cake-357g-puerh-shou-cha-ripe-tea
King Tea Mall,Other,,Puerh Ripe Tea Shou Cha,"2011 DaYi ""7572"" Cake 357g Puerh Shou Cha Ripe Tea (Random batch)",100g,Whole Cake,"A whole pressed tea cake, brick, or tuo",19.99,100.0,0.1999,2011,True,https://kingteamall.com/products/2011-dayi-7572-cake-357g-puerh-shou-cha-ripe-tea-batch-103
King Tea Mall,Other,,Puerh Ripe Tea Shou Cha,"2015 DaYi ""7572"" Cake  1st Batch 357g Puerh Shou Cha Ripe Tea",100g,Whole Cake,"A whole pressed tea cake, brick, or tuo",19.99,100.0,0.1999,2015,True,https://kingteamall.com/products/2015-dayi-7572-cake-357g-puerh-shou-cha-ripe-tea
King Tea Mall,Other,,Puerh Ripe Tea Shou Cha,"2016 DaYi ""7572"" Cake 1st Batch  357g Puerh Shou Cha Ripe Tea",100g,Whole Cake,"A whole pressed tea cake, brick, or tuo",19.99,100.0,0.1999,2016,True,https://kingteamall.com/products/2016-dayi-7572-cake-357g-puerh-shou-cha-ripe-tea
King Tea Mall,Other,,Puerh Ripe Tea Shou Cha,"2018 DaYi ""Yi Yuan Su"" ( Original Beneficial Factors) Cake 357g Puerh Shou Cha Ripe Tea, 1st Batch",100g,Whole Cake,"A whole pressed tea cake, brick, or tuo",19.99,100.0,0.1999,2018,True,https://kingteamall.com/products/2018-dayi-yi-yuan-su-original-beneficial-factors-cake-357g-puerh-shou-cha-ripe-tea
King Tea Mall,Other,,Puerh Ripe Tea Shou Cha,"2010 DaYi ""7452"" Cake 357g Puerh Shou Cha Ripe Tea",100g,Whole Cake,"A whole pressed tea cake, brick, or tuo",19.99,100.0,0.1999,2010,True,https://kingteamall.com/products/2010-dayi-7452-cake-357g-puerh-shou-cha-ripe-tea
Mountain Stream Teas,Oolong,,,Chi Lai Mountain Oolong (Spring Pick 2025)(50% Off),25g,Other/Unspecified,Could not tell from the title - check manually,5.0,25.0,0.2,2025,False,https://mountainstreamteas.com/products/chi-lai-shan-high-mountain-oolong
white2tea,Black,Black Tea,Black Tea,2025 Fox Down,25g,Other/Unspecified,Could not tell from the title - check manually,5.0,25.0,0.2,2025,True,https://white2tea.com/products/2025-fox-down
white2tea,Ripe Puer,Ripe Puer Tea,"Ripe Puer Tea, Ripe Puer Tea: 2025, Small Batch Ripe Puer",2025 Lamp Lighter Mini,7g,Mini,"A mini pressed tea, smaller than a full cake",1.4,7.0,0.2,2025,True,https://white2tea.com/products/2025-lamp-lighter-mini
white2tea,Raw Puer,Raw Puer Tea,"Hybrid, Raw Puer Tea, Raw Puer Tea: 2025",2025 Airing the Linens Mini,~7g,Mini,"A mini pressed tea, smaller than a full cake",1.4,7.0,0.2,2025,True,https://white2tea.com/products/2025-airing-the-linens-mini
white2tea,Raw Puer,Raw Puer Tea,"Raw Puer Tea, Raw Puer Tea: 2025, Smoked",2025 Auntie Stacks Mini,~7g,Mini,"A mini pressed tea, smaller than a full cake",1.4,7.0,0.2,2025,True,https://white2tea.com/products/2025-auntie-stacks-minis
white2tea,White,White Tea,White Tea,2024 Tiltshift,25g,Other/Unspecified,Could not tell from the title - check manually,5.0,25.0,0.2,2024,False,https://white2tea.com/products/2024-tiltshift
white2tea,Black,Black Tea,Black Tea,2024 Reynolds,25g,Other/Unspecified,Could not tell from the title - check manually,5.0,25.0,0.2,2024,False,https://white2tea.com/products/2024-reynolds
white2tea,Ripe Puer,Ripe Puer Tea,"Ripe Puer Tea, Ripe Puer Tea: 2024, Small Batch Ripe Puer",2024 Caledonia,25g,Other/Unspecified,Could not tell from the title - check manually,5.0,25.0,0.2,2024,True,https://white2tea.com/products/2024-caledonia
white2tea,Ripe Puer,Ripe Puer Tea,"Ripe Puer Tea, Ripe Puer Tea: 2024, Small Batch Ripe Puer",2024 Stagecoach Minis,7g,Mini,"A mini pressed tea, smaller than a full cake",1.4,7.0,0.2,2024,True,https://white2tea.com/products/2024-stagecoach-minis
white2tea,Raw Puer,Raw Puer Tea,"Raw Puer Tea, Raw Puer Tea: 2024",2024 Demon Slayer Minis,~7g,Mini,"A mini pressed tea, smaller than a full cake",1.4,7.0,0.2,2024,True,https://white2tea.com/products/2024-demon-slayer-minis
white2tea,Black,Black Tea,Black Tea,Borderline Hong,25g,Other/Unspecified,Could not tell from the title - check manually,5.0,25.0,0.2,,True,https://white2tea.com/products/borderline-hong
white2tea,White,White Tea,White Tea,2023 Karst Mini,~7g,Mini,"A mini pressed tea, smaller than a full cake",1.4,7.0,0.2,2023,True,https://white2tea.com/products/2023-karst-mini
white2tea,White,White Tea,Archived,2022 Tiltshift Bamboo,200g,Other/Unspecified,Could not tell from the title - check manually,40.0,200.0,0.2,2022,True,https://white2tea.com/products/2023-tiltshift-bamboo
white2tea,Ripe Puer,Ripe Puer Tea,"Ripe Puer Tea, Ripe Puer Tea: 2022",2022 Pretty Girls Mini,7g,Mini,"A mini pressed tea, smaller than a full cake",1.4,7.0,0.2,2022,False,https://white2tea.com/products/2022-pretty-girls-mini
white2tea,Heicha,Heicha,Heicha,2022 Tian Jian Mini,~7g,Mini,"A mini pressed tea, smaller than a full cake",1.4,7.0,0.2,2022,True,https://white2tea.com/products/2022-tian-jian-mini
white2tea,Raw Puer,Raw Puer Tea,"Raw Puer Tea, Raw Puer Tea: 2022",2022 941 mini,~7g,Mini,"A mini pressed tea, smaller than a full cake",1.4,7.0,0.2,2022,True,https://white2tea.com/products/2022-941-mini-longzhu-dragon-pearl-raw-puer
white2tea,White,White Tea,White Tea,2022 Moon Waffles,25g,Other/Unspecified,Could not tell from the title - check manually,5.0,25.0,0.2,2022,False,https://white2tea.com/products/2022-moon-waffles
white2tea,White,White Tea,White Tea,2021 Tiltshift,25g,Other/Unspecified,Could not tell from the title - check manually,5.0,25.0,0.2,2021,False,https://white2tea.com/products/2021-tiltshift
white2tea,White,White Tea,White Tea,2021 Moon Waffles,25g,Other/Unspecified,Could not tell from the title - check manually,5.0,25.0,0.2,2021,False,https://white2tea.com/products/2021-moon-waffles
white2tea,Black,Black Tea,Black Tea,2020 Fox Down Mini,7g,Mini,"A mini pressed tea, smaller than a full cake",1.4,7.0,0.2,2020,False,https://white2tea.com/products/2020-fox-down-mini
white2tea,Ripe Puer,Ripe Puer Tea,"Bamboo Roasted, Ripe Puer Tea, Ripe Puer Tea: 2020",2020 Bamboo Shu,25g,Other/Unspecified,Could not tell from the title - check manually,5.0,25.0,0.2,2020,True,https://white2tea.com/products/2020-bamboo-shu
white2tea,White,White Tea,White Tea,2020 Tiltshift,25g Sample,Sample,Small sample-size portion of a tea,5.0,25.0,0.2,2020,False,https://white2tea.com/products/2020-tiltshift
white2tea,Ripe Puer,Ripe Puer Tea,"Ripe Puer Tea, Ripe Puer Tea: 2020, Small Batch Ripe Puer",2020 Old Reliable,25g,Other/Unspecified,Could not tell from the title - check manually,5.0,25.0,0.2,2020,True,https://white2tea.com/products/2020-old-reliable
white2tea,White,White Tea,White Tea,2020 Moon Waffles,25g,Other/Unspecified,Could not tell from the title - check manually,5.0,25.0,0.2,2020,False,https://white2tea.com/products/2020-moon-waffles
white2tea,Raw Puer,Raw Puer Tea,"Raw Puer Tea, Raw Puer Tea: 2020",2020 Green Hype,200g,Other/Unspecified,Could not tell from the title - check manually,40.0,200.0,0.2,2020,True,https://white2tea.com/products/2020-green-hype
white2tea,White,White Tea,White Tea,2020 Nightlife Mini,~7g,Mini,"A mini pressed tea, smaller than a full cake",1.4,7.0,0.2,2020,False,https://white2tea.com/products/2020-nightlife-mini
white2tea,White,White Tea,Archived,2019 Tiltshift,25g Sample,Sample,Small sample-size portion of a tea,5.0,25.0,0.2,2019,False,https://white2tea.com/products/2019-tiltshift
white2tea,Ripe Puer,Ripe Puer Tea,"Ripe Puer Tea, Ripe Puer Tea: 2019",2019 Pretty Girls,25g,Other/Unspecified,Could not tell from the title - check manually,5.0,25.0,0.2,2019,False,https://white2tea.com/products/2019-pretty-girls
white2tea,Raw Puer,Raw Puer Tea,"Bamboo Roasted, Raw Puer Tea, Raw Puer Tea: 2015 and earlier",2015 Big Leaf Bamboo,50g,Other/Unspecified,Could not tell from the title - check manually,10.0,50.0,0.2,2015,True,https://white2tea.com/products/big-leaf-bamboo-sheng-puer
Yunnan Sourcing,White,White Tea,"357 Grams, cake, compressed white tea, Harvest & Season_Spring 2024, Kunming Storage, Lincang, Mengku, Price per gram_$0.20-$0.249/g, Producer_Yunnan Sourcing Brand Tea, Region_Yunnan, revoq-no-withdrawal, Sample Available, Shape_Cake, Spring Harvest, Storage Type_Kunming Storage, Sub-Region_Lincang (Yunnan), Sub-Region_Mengku County (Lincang), Tea Type_White Tea, Tea Type_White Tea (Compressed), Year of Production_2026, Yunnan","2026 Yunnan Sourcing ""Mengku Gu Shu Bai Cha"" White Tea Cake",1 Cake in Gift Box (250 Grams),Whole Cake,"A whole pressed tea cake, brick, or tuo",50.0,250.0,0.2,2026,True,https://yunnansourcing.com/products/2026-yunnan-sourcing-mengku-gu-shu-bai-cha-white-tea-cake
Yunnan Sourcing,Raw Puer,Raw Pu-erh Tea,"Cake, Kunming Storage, Price per gram_ $0.15-$0.199/g, Producer_Yunnan Sourcing Brand Tea, Pu-erh Harvest Season_Spring Harvest, Region_Yunnan, revoq-no-withdrawal, Sample Available, Shape_Cake, Simao, Single-Estate, Spring Harvest, Stone Pressed, Storage Type_Kunming Storage, Tea Type_Raw Pu-erh Tea, Year of Production_2026","2026 Yunnan Sourcing ""Meng Zhu Da Shan"" Old Arbor Raw Pu-erh Tea Cake",1 Cake in Gift Box (250 Grams),Whole Cake,"A whole pressed tea cake, brick, or tuo",50.0,250.0,0.2,2026,True,https://yunnansourcing.com/products/2026-yunnan-sourcing-meng-zhu-da-shan-old-arbor-raw-pu-erh-tea-cake
Yunnan Sourcing,Raw Puer,Raw Pu-erh Tea,"$0.05-$0.099/g, 357 Grams, Cake, Huang Pian, Jinggu, Kunming Storage, Price per gram_$0.05-$0.099/g, Producer_Yunnan Sourcing Brand Tea, Pu-erh Harvest Season_Spring Harvest, Region_Yunnan, revoq-no-withdrawal, Sample Available, Shape_Cake, Simao, Spring Harvest, Stone Pressed, Storage Type_Kunming Storage, Sub-Region_Jinggu County (Simao), Sub-Region_Simao (Yunnan), Tea Type_Raw Pu-erh Tea, Year of Production_2026","2026 Yunnan Sourcing ""Spring Morning"" Raw Pu-erh Tea Cake",25 Grams Sample,Sample,Small sample-size portion of a tea,5.0,25.0,0.2,2026,True,https://yunnansourcing.com/products/2026-yunnan-sourcing-spring-morning-raw-pu-erh-tea-cake
Yunnan Sourcing,Black,Black Tea,"Harvest & Season_Spring 2026, Price per gram_$0.20-$0.249/g, Region_Fujian, revoq-no-withdrawal, Shape_Loose Leaf Tea, Spring Harvest, Sub-Region_Wu Yi Mountains (Fujian), Tea Type_Black Tea",Qi Lan Varietal Black Tea,250 Grams / Spring 2026,Other/Unspecified,Could not tell from the title - check manually,50.0,250.0,0.2,2026,True,https://yunnansourcing.com/products/qi-lan-varietal-black-tea
Yunnan Sourcing,Raw Puer,Raw Pu-erh Tea,"100 Grams, Kunming Storage, Price per gram_$0.01-$0.049/g, Producer_Xiaguan Tea Factory, revoq-no-withdrawal, Shape_Tuo, Storage Type_Kunming Storage, Tea Type_Raw Pu-erh Tea, Tuo, Year of Production_2026","2026 Xiaguan ""Te Ji Tuo"" Raw Pu-erh Tea",1 Bag (5 Tuo x 100 Grams each),Whole Cake,"A whole pressed tea cake, brick, or tuo",20.0,100.0,0.2,2026,True,https://yunnansourcing.com/products/2026-xiaguan-te-ji-tuo-raw-pu-erh-tea
Yunnan Sourcing,Green,Green Tea,"$0.15-$0.199/g, Certified Organic, Certified Organic_Certified Organic, EcoCert, Harvest & Season_Spring 2026, Loose Leaf Tea, Price per gram_ $0.15-$0.199/g, Producer_Yunnan Sourcing Brand Tea, Region_Yunnan, revoq-no-withdrawal, Shape_Loose Leaf Tea, Simao, Spring Harvest, Tea Type_Green Tea, USDA Certified Organic","Certified Organic ""Yunnan Mao Feng"" Green Tea",50 Grams / Spring 2026,Other/Unspecified,Could not tell from the title - check manually,10.0,50.0,0.2,2026,True,https://yunnansourcing.com/products/certified-organic-yunnan-mao-feng-green-tea
Yunnan Sourcing,Green,Green Tea,"Harvest & Season_Spring 2026, Price per gram_$0.25-$0.299/g, Region_Yunnan, revoq-no-withdrawal, Shape_Loose Leaf Tea, Sub-Region_Simao (Yunnan), Tea Type_Green Tea","Yunnan ""Zhu Ye Qing"" Green Tea",1 kilogram / Spring 2026,Other/Unspecified,Could not tell from the title - check manually,200.0,1000.0,0.2,2026,True,https://yunnansourcing.com/products/yunnan-zhu-ye-qing-green-tea
Yunnan Sourcing,Heicha,Hei Cha,"Anhua, Harvest & Season_Spring 2022, Hunan, Hunan Storage, Price per gram_$0.20-$0.249/g, Producer_Cha Yu Lin, Region_Hunan, revoq-no-withdrawal, Storage Type_Hunan Storage, Sub-Region_Anhua County (Hunan), Tea Type_Hei Cha, Tea Type_Tian Jian (Hei Cha), Tian Jian, Year of Production_2022","2022 Cha Yu Lin ""Gao Ma Village Core"" Wild Tian Jian Dragon Ball Tea",250 Grams,Other/Unspecified,Could not tell from the title - check manually,50.0,250.0,0.2,2022,True,https://yunnansourcing.com/products/2022-cha-yu-lin-gao-ma-village-core-wild-tian-jian-dragon-ball-tea
Yunnan Sourcing,Heicha,Hei Cha,"Price per gram_$0.05-$0.099/g, Producer_Cha Yu Lin, Region_Hunan, revoq-no-withdrawal, Shape_Brick, Storage Type_Hunan Storage, Sub-Region_Anhua County (Hunan), Tea Type_Black Tea, Tea Type_Black Tea (Compressed), Tea Type_Fu Brick (Hei Cha), Tea Type_Hei Cha, Year of Production_2016","2016 Cha Yu Lin ""Fu Rong Mountain"" Fu Brick Tea",25 Grams Sample,Sample,Small sample-size portion of a tea,5.0,25.0,0.2,2016,True,https://yunnansourcing.com/products/2016-cha-yu-lin-fu-rong-mountain-fu-brick-tea
Yunnan Sourcing,Ripe Puer,Ripe Pu-erh Tea,"Kunming Storage, Loose Leaf Tea, Price per gram_$0.20-$0.249/g, Pu-erh Harvest Season_Spring Harvest, Region_Yunnan, revoq-no-withdrawal, Shape_Cha Gao, Shape_Loose Leaf Tea, single serving, Storage Type_Kunming Storage, Sub-Region_Lincang (Yunnan), Sub-Region_Mengku County (Lincang), Tea Type_Cha Gao, Tea Type_Ripe Pu-erh Tea, Year of Production_2024",Prickly Pear Cactus and Ripe Pu-erh Instant Tea Resin,250 Grams,Other/Unspecified,Could not tell from the title - check manually,50.0,250.0,0.2,,False,https://yunnansourcing.com/products/prickly-pear-cactus-and-ripe-pu-erh-instant-tea-resin
Yunnan Sourcing,Ripe Puer,Ripe Pu-erh Tea,"Kunming Storage, Loose Leaf Tea, Price per gram_$0.20-$0.249/g, Pu-erh Harvest Season_Spring Harvest, Region_Yunnan, revoq-no-withdrawal, Shape_Cha Gao, Shape_Loose Leaf Tea, single serving, Storage Type_Kunming Storage, Sub-Region_Lincang (Yunnan), Sub-Region_Mengku County (Lincang), Tea Type_Cha Gao, Tea Type_Ripe Pu-erh Tea, Year of Production_2024",Aged Citrus Peel Ripe Pu-erh Instant Tea Resin,250 Grams,Other/Unspecified,Could not tell from the title - check manually,50.0,250.0,0.2,,True,https://yunnansourcing.com/products/aged-citrus-peel-ripe-pu-erh-instant-tea-resin
Yunnan Sourcing,Raw Puer,Raw Pu-erh Tea,"$0.05-$0.099/g, 357 Grams, Cake, Huang Pian, Jinggu, Kunming Storage, Price per gram_$0.05-$0.099/g, Producer_Yunnan Sourcing Brand Tea, Pu-erh Harvest Season_Spring Harvest, Region_Yunnan, revoq-no-withdrawal, Sample Available, Shape_Cake, Simao, Spring Harvest, Stone Pressed, Storage Type_Kunming Storage, Sub-Region_Jinggu County (Simao), Sub-Region_Simao (Yunnan), Tea Type_Raw Pu-erh Tea, Year of Production_2025","2025 Yunnan Sourcing ""Spring Morning"" Raw Pu-erh Tea Cake",25 Grams Sample,Sample,Small sample-size portion of a tea,5.0,25.0,0.2,2025,True,https://yunnansourcing.com/products/2025-yunnan-sourcing-spring-morning-raw-pu-erh-tea-cake
Yunnan Sourcing,Ripe Puer,Ripe Pu-erh Tea,"Kunming Storage, Loose Leaf Tea, Price per gram_$0.20-$0.249/g, Pu-erh Harvest Season_Spring Harvest, Region_Yunnan, revoq-no-withdrawal, Shape_Cha Gao, Shape_Loose Leaf Tea, single serving, Storage Type_Kunming Storage, Sub-Region_Lincang (Yunnan), Sub-Region_Mengku County (Lincang), Tea Type_Cha Gao, Tea Type_Ripe Pu-erh Tea, Year of Production_2024",Jasmine Flower and Ripe Pu-erh Instant Tea Resin,250 Grams,Other/Unspecified,Could not tell from the title - check manually,50.0,250.0,0.2,,True,https://yunnansourcing.com/products/jasmine-flower-and-ripe-pu-erh-instant-tea-resin
Yunnan Sourcing,Ripe Puer,Ripe Pu-erh Tea,"Kunming Storage, Loose Leaf Tea, Price per gram_$0.20-$0.249/g, Pu-erh Harvest Season_Spring Harvest, Region_Yunnan, revoq-no-withdrawal, Shape_Cha Gao, Shape_Loose Leaf Tea, single serving, Storage Type_Kunming Storage, Sub-Region_Lincang (Yunnan), Sub-Region_Mengku County (Lincang), Tea Type_Cha Gao, Tea Type_Ripe Pu-erh Tea, Year of Production_2024",Gardenia Flower and Ripe Pu-erh Instant Tea Resin,250 Grams,Other/Unspecified,Could not tell from the title - check manually,50.0,250.0,0.2,,True,https://yunnansourcing.com/products/gardenia-flower-and-ripe-pu-erh-instant-tea-resin
Yunnan Sourcing,Raw Puer,Raw Pu-erh Tea,"Price per gram_$0.20-$0.249/g, Producer_Da Yi (Menghai Tea Factory), Pu-erh Harvest Season_Spring Harvest, Region_Yunnan, revoq-no-withdrawal, Shape_Brick, Sub-Region_Menghai (Yunnan), Sub-Region_Xishuangbanna (Yunnan), Tea Type_Raw Pu-erh Tea, Year of Production_2025","2025 Menghai Tea Factory ""Pu Er Fang Cha"" Raw Pu-erh Tea Brick",1 Brick (100 Grams),Whole Cake,"A whole pressed tea cake, brick, or tuo",20.0,100.0,0.2,2025,True,https://yunnansourcing.com/products/2025-menghai-tea-factory-pu-er-fang-cha-raw-pu-erh-tea-brick
